Id,Timestamp (UTC),Timestamp (Local),ETA (UTC),ETA (Local),State,Event,Latitude,Longitude,Period,Sailing Time,Total Running Hours ME,Heading,Course Made Good,Speed Over Ground,Speed Through Water,Distance Over Ground,Distance Through Water,Water Depth,Water Depth Below Keel,Draft Forward,Draft Aft,Mean Draft,Trim,Air Temp,Air Temp (Weather Provider),Engine Room Temp,Cooling Water Temp (LT),Air Press,Air Press (Weather Provider),Sea Water Temp,Sea Water Temp (Weather Provider),Sea State,Douglas Sea Scale,Wind Speed True,Wind Speed True (Weather Provider),Wind Speed Rel.,Wind Direction True,Wind Direction True (Weather Provider),Wind Direction Rel.,Wave Height,Wave Height (Weather Provider),Wave Direction,Swell Height,Swell Height (Weather Provider),Swell Direction,Swell Direction (Weather Provider),Swell Period (Weather Provider),Visibility (Weather Provider),Cargo Weight,Cargo TEU full,Cargo TEU empty,Cargo Reefers,Cargo Volume,Cargo Passengers,Ballast Weight,AVG Shaft RPM,AVG Slip,Total FOC,Total FOC (ISO),Total FOC ME,Total FOC ME (ISO),Total FOC AE,Total FOC AE (ISO),Total FOC AB,Total FOC AB (ISO),Total FOC IGS,Total FOC IGS (ISO),Total FOC INC,Total FOC INC (ISO),Total FOC HFO,Total FOC HFO HS,Total FOC HFO LS,Total FOC HFO LLS,Total FOC LFO,Total FOC MDO,Total FOC MGO,Total FOC Propane,Total FOC Butane,Total FOC LNG,Total FOC Methanol,Total FOC Ethanol,Total FOC Undef,Total SFOC ME,Total SFOC AE,Total SFOC ME (ISO),Total SFOC AE (ISO),Total CO2,Total CO2 ME,Total CO2 AE,Total CO2 AB,Total CO2 IGS,Total CO2 INC,Total CO2 Undef,Total Power ME (AVG),Total Power AE (AVG),Total Generated Energy ME,Total Generated Energy AE,Total Generated Electrical Energy,Total Generated Shaft Energy,Total Shaft Power (AVG),Total Shaft Power Corrected (AVG),Total Electrical Power (AVG),ME Load (AVG),AE Load (AVG),Delivered Power (corrected),EEOI (Weight),EEOI (TEU),Power Added Or Reduced By wind,Speed Loss,Speed Loss (Uncorrected),Total Fuel Oil ROB,Total Fresh Water ROB,Fuel Oil HFO ROB,Fuel Oil HFO HS ROB,Fuel Oil HFO LS ROB,Fuel Oil HFO LLS ROB,Fuel Oil LFO ROB,Fuel Oil MDO ROB,Fuel Oil MGO ROB,Fuel Oil Propane ROB,Fuel Oil Butane ROB,Fuel Oil LNG ROB,Fuel Oil Methanol ROB,Fuel Oil Ethanol ROB,Circulation Lub Oil ME ROB,Circulation Lub Oil AE ROB,Circulation Lub Oil Undef ROB,Total Circulation Lub Oil ROB,Cylinder Lub Oil ROB,Cylinder HS Lub Oil ROB,Cylinder LS Lub Oil ROB,Undefined Lub Oil ROB,Fresh Water Drinking ROB,Fresh Water Boiler ROB,Fresh Water Undefined ROB,Total Fuel Oil Bunkered,Fuel Oil HFO Bunkered,Fuel Oil HFO HS Bunkered,Fuel Oil HFO LS Bunkered,Fuel Oil HFO LLS Bunkered,Fuel Oil LFO Bunkered,Fuel Oil MDO Bunkered,Fuel Oil MGO Bunkered,Fuel Oil Propane Bunkered,Fuel Oil Butane Bunkered,Fuel Oil LNG Bunkered,Fuel Oil Methanol Bunkered,Fuel Oil Ethanol Bunkered,Circulation Lub Oil ME Bunkered,Circulation Lub Oil AE Bunkered,Circulation Lub Oil Undef Bunkered,Total Circulation Lub Oil Bunkered,Cylinder Lub Oil Bunkered,Cylinder HS Lub Oil Bunkered,Cylinder LS Lub Oil Bunkered,Undefined Lub Oil Bunkered,Total Fuel Oil Gain/Loss,Fuel Oil HFO Gain/Loss,Fuel Oil HFO HS Gain/Loss,Fuel Oil HFO LS Gain/Loss,Fuel Oil HFO LLS Gain/Loss,Fuel Oil LFO Gain/Loss,Fuel Oil MDO Gain/Loss,Fuel Oil MGO Gain/Loss,Fuel Oil Propane Gain/Loss,Fuel Oil Butane Gain/Loss,Fuel Oil LNG Gain/Loss,Fuel Oil Methanol Gain/Loss,Fuel Oil Ethanol Gain/Loss,Circulation Lub Oil ME Gain/Loss,Circulation Lub Oil AE Gain/Loss,Circulation Lub Oil Undef Gain/Loss,Total Circulation Lub Oil Gain/Loss,Cylinder Lub Oil Gain/Loss,Cylinder HS Lub Oil Gain/Loss,Cylinder LS Lub Oil Gain/Loss,Undefined Lub Oil Gain/Loss,Total Cylinder Lub Oil Consumption,Total Cylinder HS Lub Oil Consumption,Total Cylinder LS Lub Oil Consumption,Total Circulation Lub Oil Consumption ME,Total Circulation Lub Oil Consumption AE,Total Fresh Water Consumption Undefined,Total Fresh Water Consumption Domestic,Total Fresh Water Consumption Boiler,Total Fresh Water Consumption Washing,Total Oily Water Discharge Undefined,Total Oily Water Discharge Via OWS,Total Oily Water Discharge Via ODME,Estimation Score,Completeness Score,Plausibility Score,vessel_id
29,01.03.2019 05:00,01.03.2019 12:00,06.03.2019 08:00,06.03.2019 15:00,In Port,NOON,0,0,24,24,24,,,,,,,,,7,8.2,7.6,1.2,,,40,33,,,30,,,,,,,,,,,,,,,,,,,6252,0,0,0,,,4158.8,,,5.49,5.04,,,4.42,4.06,1.07,0.98,,,,,5.49,5.49,0,0,0,0,0,0,0,0,0,0,0,,228.4,,209.8,17.1,0,13.8,3.3,0,0,0,,806,,19352,18384,,,,766,,,,,,,,,1918.49,207,1538.62,,,,,,379.87,,,,,,,13684,,13684,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,4,,,,,,80.4,43.6,100,1
30,28.02.2019 05:00,28.02.2019 12:00,06.03.2019 05:00,06.03.2019 12:00,In Port,NOON,0,0,1.8,1.8,1.8,,,,,,,,,7.1,8.4,7.75,1.3,,,40,34,,,29,,,,,,,,,,,,,,,,,,,6252,0,0,0,,,4158.8,,,0.38,0.35,,,0.32,0.29,0.06,0.06,,,,,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0,,229.8,,210.9,1.2,0,1,0.2,0,0,0,,774,,1393,1323,,,,735,,,,,,,,,1923.98,211,1544.11,,,,,,379.87,,,,,,,13744,,13744,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.1,42.9,100,1
31,28.02.2019 03:12,28.02.2019 10:12,06.03.2019 05:00,06.03.2019 12:00,Manoeuvring,ARRI,0,0,2.2,2.2,1.4,,,9,8.9,20,20,,,7.1,8.4,7.75,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,6252,0,0,0,,,4158.8,0,,1.36,1.26,0.83,0.77,0.43,0.4,0.1,0.09,,,,,1.36,1.36,0,0,0,0,0,0,0,0,0,0,0,243.5,227,225.4,210.1,4.2,2.6,1.3,0.3,0,0,0,1550,861,3409,1894,1800,3409,1550,,818,15,,,34.22,,,,17.2,1924.36,211,1544.49,,,,,,379.87,,,,,,21500,13744,,35244,34049,24724,9325,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,,,2,,,,,,78,52.5,100,1
32,28.02.2019 01:00,28.02.2019 08:00,28.02.2019 02:30,28.02.2019 09:30,At Sea,EOSP,12.82666667,100.735,20,20,20,,,17.2,17,344,341,,,7.1,8.4,7.75,1.3,,,40,33,,,29,,2,,4.5,,,225,,,,,,,,,,,,6252,0,0,0,,,4427,84.4,-10.8,33.98,31.21,31.15,28.61,2.83,2.6,,,,,,,33.98,33.98,0,0,0,0,0,0,0,0,0,0,0,220.4,230.6,202.4,211.8,105.8,97,8.8,0,0,0,0,7068,614,141360,12274,11660,141360,7068,,583,45,,,49.28,,,,4,1925.72,213,1545.85,,,,,,379.87,,,,,,21500,13744,,35244,34059,24734,9325,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,225,,,20,,7,,,,,,80.1,52.9,100,1
33,27.02.2019 05:00,27.02.2019 12:00,28.02.2019 02:30,28.02.2019 09:30,At Sea,NOON,7.83,103.4233333,25,25,25,336,336,17,17.1,424,428,,,7.1,8.4,7.75,1.3,,,40,35,,,27,,5,,12.3,,11.8,90,,71.7,1,,,,,,,,,6252,0,0,0,,,4427,84.6,-11,51.91,47.62,48.11,44.14,3.8,3.49,,,,,,,51.91,51.91,0,0,0,0,0,0,0,0,0,0,0,220.8,222.2,202.6,203.8,161.7,149.8,11.8,0,0,0,0,8716,684,217900,17105,16250,217900,8716,9094,650,55,,9094,60.99,,-378.2,5.4,10,1959.7,203,1579.83,,,,,,379.87,,,,,,21500,13764,,35264,34284,24959,9325,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,290,,,20,,8,,,,,,77.3,55.1,100,1
34,26.02.2019 04:00,26.02.2019 12:00,28.02.2019 01:30,28.02.2019 09:30,At Sea,NOON,1.265,104.1583333,1.2,1.2,1.2,61,61,14.1,14.3,17,17,,,7.1,8.4,7.75,1.3,,,40,34,,,29,,4,,9.3,,16.6,68,,3.9,,,,,,,,,,6252,0,0,0,,,4427,42.6,-83.6,0.66,0.61,0.49,0.45,0.17,0.16,,,,,,,0.66,0.66,0,0,0,0,0,0,0,0,0,0,0,238.7,207.1,219.1,190.1,2.1,1.5,0.5,0,0,0,0,1711,684,2053,821,780,2053,1711,100,650,11,,100,19.45,,1610.7,-231.7,-28.9,2011.61,189,1631.74,,,,,,379.87,,,,,,21500,13784,,35284,34574,25249,9325,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,77,54.5,88.9,1
35,26.02.2019 02:48,26.02.2019 10:48,28.02.2019 17:00,01.03.2019 01:00,Manoeuvring,BOSP,1.1966666670000001,103.8833333,1.3,1.3,1,67,67,9.8,9.6,13,13,,,7.1,8.4,7.75,1.3,,,40,33,,,29,,3,,6.7,,11.7,68,,0.6,,,,,,,,,,6252,0,0,0,,,4427,,,1.22,1.12,0.83,0.76,0.33,0.3,0.06,0.06,,,,,1.22,1.22,0,0,0,0,0,0,0,0,0,0,0,216.3,408.7,198.7,375.4,3.8,2.6,1,0.2,0,0,0,2952,621,3837,807,767,3837,2952,2360,590,24,,2360,47.85,,591.2,21.9,27.5,2012.27,189,1632.4,,,,,,379.87,,,,,,21500,13784,,35284,34579,25254,9325,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,,,,,1,,,,,,75.2,55,89.5,1
36,26.02.2019 01:30,26.02.2019 09:30,28.02.2019 17:00,01.03.2019 01:00,In Port,DEPA,0,0,15.8,15.8,0,,,,,,,,,7.1,8.4,7.75,1.3,,,40,33,,,29,,,,,,,,,,,,,,,,,,,6252,0,0,0,,,3086.1,,,3.81,3.5,,,3.08,2.83,0.73,0.67,,,,,3.81,3.81,0,0,0,0,0,0,0,0,0,0,0,,237.4,,218.1,11.9,0,9.6,2.3,0,0,0,0,821,0,12973,12324,0,0,,780,,,,,,,,,2013.49,190,1633.62,,,,,,379.87,,,,,,21500,13784,,35284,34594,25269,9325,,190,,,999.65,999.65,999.65,,,,,,,,,,,12000,10000,,22000,25000,20000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,4,,,,,,82.5,48.7,100,1
37,25.02.2019 09:42,25.02.2019 17:42,28.02.2019 22:00,01.03.2019 06:00,Manoeuvring,ARRI,0,0,3.7,3.7,3,,,6.8,7,25,26,,,7.3,7.8,7.55,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,6518,0,0,0,,,3086.1,0,,1.92,1.78,1.2,1.11,0.61,0.56,0.11,0.1,,,,,1.92,1.92,0,0,0,0,0,0,0,0,0,0,0,227.1,233.7,210.3,216.3,6,3.7,1.9,0.3,0,0,0,1428,706,5283,2611,2480,5283,1428,,670,11,,,36.7,,,,33,1017.65,194,637.78,,,,,,379.87,,,,,,9500,3834,,13334,9594,5269,4325,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,1,,,,,,77.9,52.5,94.3,1
38,25.02.2019 06:00,25.02.2019 14:00,25.02.2019 07:30,25.02.2019 15:30,At Sea,EOSP,1.1783333329999999,103.4516667,2,2,2,124,124,12,12.1,24,24,,,7.3,7.8,7.55,0.5,,,40,33,,,29,,2,,4.5,,10.6,135,,4.6,,,,,,,,,,6518,0,0,0,,,3199,60,-10.2,1.68,1.54,1.28,1.18,0.3,0.28,0.1,0.09,,,,,1.68,1.68,0,0,0,0,0,0,0,0,0,0,0,220.6,219.2,202.6,201.4,5.2,4,0.9,0.3,0,0,0,2901,684,5802,1368,1300,5802,2901,2454,650,18,,2454,33.45,,446.8,3.4,8.6,1019.57,195,639.7,,,,,,379.87,,,,,,9500,3834,,13334,9612,5287,4325,,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,,,20,,1,,,,,,75.3,56.9,100,1
39,25.02.2019 04:00,25.02.2019 12:00,25.02.2019 07:30,25.02.2019 15:30,At Sea,NOON,1.41,103.14,24,24,24,122,122,13.2,13.8,316,331,,,7.3,7.8,7.55,0.5,,,40,33,,,29,,3,,6.7,,13,90,,344.1,,,,,,,,,,6518,0,0,0,,,3199,64.5,-17.2,21.88,20.1,18.33,16.84,3.55,3.26,,,,,,,21.88,21.88,0,0,0,0,0,0,0,0,0,0,0,219.8,216.2,201.9,198.6,68.1,57.1,11.1,0,0,0,0,3475,684,83400,16421,15600,83400,3475,6940,650,22,,6940,33.06,,-3464.7,21.9,1.7,1021.25,196,641.38,,,,,,379.87,,,,,,9500,3854,,13354,9631,5306,4325,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,205,,,40,,8,,,,,,77.6,55.1,100,1
40,24.02.2019 04:00,24.02.2019 12:00,25.02.2019 07:30,25.02.2019 15:30,At Sea,NOON,4.626666667,98.99666667,24,24,24,134,134,13.2,14.4,318,345,,,7.3,7.8,7.55,0.5,,,41,33,,,30,,2,,4.5,,9.5,68,,334.8,,,,,,,,,,6518,0,0,0,,,3199,66,-19.4,25.53,23.44,21.87,20.08,3.66,3.36,,,,,,,25.53,25.53,0,0,0,0,0,0,0,0,0,0,0,230.3,217,211.5,199.3,79.5,68.1,11.4,0,0,0,0,3956,703,94944,16868,16025,94944,3956,5929,668,25,,5929,38.37,,-1972.7,14.1,1.7,1043.13,204,663.26,,,,,,379.87,,,,,,9500,3894,,13394,9836,5511,4325,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,210,,,20,,10,,,,,,77.5,55.1,100,1
41,23.02.2019 04:00,23.02.2019 12:00,25.02.2019 07:30,25.02.2019 15:30,At Sea,NOON,6.135,94.15,23,23,23,88,88,12.1,13.8,277,317,,,7.3,7.8,7.55,0.5,,,40,33,,,29,,4,,9.3,,14.5,45,,333.9,1,,,,,,,,,6518,0,0,0,,,3199,66,-14.6,24.2,22.23,20.6,18.92,3.6,3.31,,,,,,,24.2,24.2,0,0,0,0,0,0,0,0,0,0,0,228.5,225,209.9,206.6,75.4,64.2,11.2,0,0,0,0,3920,696,90160,16003,15203,90160,3920,7637,661,25,,7637,41.68,,-3716.5,24.3,5.5,1068.66,204,688.79,,,,,,379.87,,,,,,9500,3914,,13414,10046,5721,4325,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,200,,,20,,10,,,,,,77.6,55.1,100,1
42,22.02.2019 05:00,22.02.2019 12:00,25.02.2019 08:30,25.02.2019 15:30,At Sea,NOON,5.99,89.47333333,24,24,24,88,88,12.8,13.4,308,322,,,7.3,7.8,7.55,0.5,,,40,33,,,28,,4,,9.3,,14.9,45,,334.6,1,,,,,,,,,6518,0,0,0,,,3199,66,-11.5,25.68,23.59,21.88,20.1,3.8,3.49,,,,,,,25.68,25.68,0,0,0,0,0,0,0,0,0,0,0,230.5,225.4,211.7,207,80,68.1,11.8,0,0,0,0,3956,703,94944,16862,16019,94944,3956,8145,667,25,,8145,39.81,,-4189.1,27.9,8.2,1092.86,204,712.99,,,,,,379.87,,,,,,9500,3934,,13434,10246,5921,4325,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,210,,,40,,9,,,,,,77.5,55.1,100,1
43,21.02.2019 05:00,21.02.2019 12:00,25.02.2019 08:30,25.02.2019 15:30,At Sea,NOON,5.828333333,84.30666667,23,23,23,88,88,12.1,13.5,279,311,,,7.3,7.8,7.55,0.5,,,40,33,,,29,,4,,9.3,,15.4,68,,348,1,,,,,,,,,6518,0,0,0,,,3199,66.2,-12.2,24.86,22.83,21.16,19.44,3.7,3.4,,,,,,,24.86,24.86,0,0,0,0,0,0,0,0,0,0,0,230.5,225,211.7,206.7,77.4,65.9,11.5,0,0,0,0,3992,715,91816,16441,15619,91816,3992,8377,679,25,,8377,42.59,,-4385.1,27.9,7.7,1118.54,193,738.67,,,,,,379.87,,,,,,9500,3974,,13474,10456,6131,4325,,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,200,,,80,,11,,,,,,77.5,55.1,100,1
44,20.02.2019 06:00,20.02.2019 12:00,25.02.2019 09:30,25.02.2019 15:30,At Sea,NOON,6.11,79.75666667,24,24,24,120,120,13.4,13.9,321,333,,,7.3,7.8,7.55,0.5,,,40,33,,,29,,2,,4.5,,11,90,,348.3,,,,,,,,,,6518,0,0,0,,,3199,65.1,-17.1,22.84,20.98,19.14,17.58,3.7,3.4,,,,,,,22.84,22.84,0,0,0,0,0,0,0,0,0,0,0,226.8,218.3,208.3,200.5,71.1,59.6,11.5,0,0,0,0,3517,706,84408,16952,16104,84408,3517,6171,671,22,,6171,34.02,,-2653.6,18.1,1.2,1143.4,185,763.53,,,,,,379.87,,,,,,9500,4054,,13554,10656,6331,4325,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,205,,,40,,7,,,,,,77.6,55.1,100,1
45,19.02.2019 06:00,19.02.2019 12:00,25.02.2019 09:30,25.02.2019 15:30,At Sea,NOON,9.498333333,75.80166667,23.5,23.5,23.5,147,147,13.6,13.9,320,327,,,7.3,7.8,7.55,0.5,,,40,33,,,29,,2,,4.5,,2.8,338,,342.2,,,,,,,,,,6518,0,0,0,,,3199,65.2,-17.3,22.43,20.6,18.74,17.21,3.69,3.39,,,,,,,22.43,22.43,0,0,0,0,0,0,0,0,0,0,0,231.6,231.3,212.7,212.4,69.9,58.4,11.5,0,0,0,0,3443,679,80911,15955,15158,80911,3443,3950,645,22,,3950,33.45,,-506.6,4.7,0.2,1166.24,186,786.37,,,,,,379.87,,,,,,9500,4094,,13594,10861,6536,4325,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,200,,,40,,8,,,,,,77.6,55.1,100,1
46,18.02.2019 06:30,18.02.2019 12:00,25.02.2019 10:00,25.02.2019 15:30,At Sea,NOON,14.20333333,73.37666667,21.8,21.8,21.8,165,165,13.3,13.9,290,302,,,7.3,7.8,7.55,0.5,,,39,33,,,28,,2,,4.5,,2.8,0,,335.7,,,,,,,,,,6518,0,0,0,,,3197,65,-17.1,20.47,18.81,17.07,15.68,3.4,3.12,,,,,,,20.47,20.47,0,0,0,0,0,0,0,0,0,0,0,230.7,232.4,211.9,213.5,63.8,53.2,10.6,0,0,0,0,3394,671,73989,14629,13897,73989,3394,3871,637,22,,3871,33.7,,-476.6,4.4,0.2,1188.67,180,808.8,,,,,,379.87,,,,,,9500,4134,,13634,11061,6736,4325,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,185,,,40,,7,,,,,,77.6,55.1,100,1
47,17.02.2019 08:42,17.02.2019 14:12,25.02.2019 10:00,25.02.2019 15:30,Manoeuvring,BOSP,18.84666667,72.79666667,2.2,2.2,0.8,244,244,3.5,3.1,8,7,,,7.3,7.3,7.3,0,,,38,33,,,24,,3,,6.7,,8,293,,39.3,,,,,,,,,,6518,0,0,0,,,3197,,,0.86,0.79,0.32,0.29,0.43,0.4,0.11,0.1,,,,,0.86,0.86,0,0,0,0,0,0,0,0,0,0,0,230.4,215.5,211.7,198,2.7,1,1.3,0.3,0,0,0,631,907,1389,1995,1895,1389,631,566,862,11,,566,53.72,,65.7,59,60.5,1209.14,171,829.27,,,,,,379.87,,,,,,9500,4174,,13674,11246,6921,4325,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,,,,,1,,,,,,74.9,55,89.6,1
48,17.02.2019 06:30,17.02.2019 12:00,25.02.2019 10:00,25.02.2019 15:30,In Port,DEPA,0,0,24,24,0,,,,,,,,,7.3,7.3,7.3,0,,,37,33,,,24,,,,,,,,,,,,,,,,,,,6518,0,0,0,,,1960.9,,,4.86,4.47,,,3.93,3.61,0.93,0.85,,,,,4.86,4.86,0,0,0,0,0,0,0,0,0,0,0,,234.6,,215.6,15.1,0,12.2,2.9,0,0,0,0,698,0,16749,15912,0,0,,663,,,,,,,,,1210,172,830.13,,,,,,379.87,,,,,,9500,4174,,13674,11258,6933,4325,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,7,,,,,,81.9,47.1,100,1
49,16.02.2019 06:30,16.02.2019 12:00,25.02.2019 10:30,25.02.2019 16:00,In Port,NOON,0,0,23,23,23,,,,,,,,,7.5,7.5,7.5,0,,,37,33,,,24,,,,,,,,,,,,,,,,,,,9242,0,0,0,,,1960.9,,,5.16,4.74,,,4.22,3.88,0.94,0.86,,,,,5.16,5.16,0,0,0,0,0,0,0,0,0,0,0,,229,,210.4,16.1,0,13.1,2.9,0,0,0,,801,,18429,17508,,,,761,,,,,,,,,1214.86,179,834.99,,,,,,379.87,,,,,,,4214,,4214,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,5,,,,,,80.4,43.6,100,1
50,15.02.2019 07:30,15.02.2019 13:00,25.02.2019 04:30,25.02.2019 10:00,Manoeuvring,ARRI,0,0,4,4,2.9,,,4.8,5.1,19,21,,,7.5,7.6,7.55,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,9242,0,0,0,,,1960.9,0,,1.55,1.43,0.6,0.56,0.79,0.73,0.16,0.15,,,,,1.55,1.55,0,0,0,0,0,0,0,0,0,0,0,231.2,258.8,214,239.6,4.8,1.9,2.5,0.5,0,0,0,649,763,2596,3053,2900,2596,649,,725,6,,,27.2,,,,36,1220.02,184,840.15,,,,,,379.87,,,,,,9500,4314,,13814,11258,6933,4325,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,,,,,3,,,,,,77.9,52.5,93.2,1
51,15.02.2019 03:30,15.02.2019 09:00,15.02.2019 04:30,15.02.2019 10:00,At Sea,EOSP,18.82833333,72.6,21,21,21,43,43,13.7,13.8,287,289,,,7.6,7.7,7.65,0.1,,,38,33,,,25,,2,,4.5,,11.3,23,,352.3,,,,,,,,,,9242,0,0,0,,,1536,65.8,-14.7,23.2,21.32,19.63,18.04,3.47,3.19,0.1,0.09,,,,,23.2,23.2,0,0,0,0,0,0,0,0,0,0,0,230.2,230.6,211.6,211.9,72.3,61.1,10.8,0.3,0,0,0,4060,717,85260,15049,14297,85260,4060,6977,681,26,,6977,27.25,,-2916.6,22.2,6.8,1221.57,187,841.7,,,,,,379.87,,,,,,9500,4314,,13814,11271,6946,4325,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,159,,,40,,7,,,,,,75.3,56.9,100,1
52,14.02.2019 06:30,14.02.2019 12:00,15.02.2019 06:30,15.02.2019 12:00,At Sea,NOON,21.35,68.89,17.7,17.7,17.7,128,128,13.6,13.7,241,242,,,7.5,7.6,7.55,0.1,,,37,33,,,24,,2,,4.5,,5.5,0,,320.5,,,,,,,,,,9242,0,0,0,,,1536,65.5,-14.5,18.28,16.8,15.25,14.02,3.03,2.78,,,,,,,18.28,18.28,0,0,0,0,0,0,0,0,0,0,0,213.5,230.7,196.2,212,56.9,47.5,9.4,0,0,0,0,4036,742,71437,13135,12479,71437,4036,4921,705,26,,4921,25.6,,-885.4,13.1,7.1,1244.77,183,864.9,,,,,,379.87,,,,,,9500,4354,,13854,11430,7105,4325,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,156,,,40,,8,,,,,,77.5,55.1,100,1
53,13.02.2019 12:48,13.02.2019 17:48,15.02.2019 07:00,15.02.2019 12:00,Manoeuvring,BOSP,24.72833333,66.93666667,1.8,1.8,1.3,235,235,4.6,4.6,8,8,,,7.5,7.6,7.55,0.1,,,36,33,,,21,,2,,4.5,,6.5,270,,23.1,,,,,,,,,,9242,0,0,0,,,1536,,,1.03,0.95,0.52,0.48,0.08,0.07,0.43,0.4,,,,,1.03,1.03,0,0,0,0,0,0,0,0,0,0,0,205.8,54.1,189.1,49.7,3.2,1.6,0.2,1.3,0,0,0,1404,822,2527,1480,1406,2527,1404,1338,781,12,,1338,42.33,,66.3,54.7,55.5,1263.05,175,883.18,,,,,,379.87,,,,,,9500,4394,,13894,11586,7261,4325,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,,,,,1,,,,,,75,55,79.2,1
54,13.02.2019 11:00,13.02.2019 16:00,15.02.2019 07:00,15.02.2019 12:00,In Port,DEPA,0,0,4,4,0,,,,,,,,,7.5,7.6,7.55,0.1,,,34,33,,,20,,,,,,,,,,,,,,,,,,,9242,0,0,0,,,3235.6,,,1.06,0.97,,,0.87,0.8,0.19,0.17,,,,,1.06,1.06,0,0,0,0,0,0,0,0,0,0,0,,290.6,,267.3,3.3,0,2.7,0.6,0,0,0,0,748,0,2994,2844,0,0,,711,,,,,,,,,1264.08,176,884.21,,,,,,379.87,,,,,,9500,4394,,13894,11601,7276,4325,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,81.8,46.8,97.2,1
55,13.02.2019 07:00,13.02.2019 12:00,15.02.2019 07:00,15.02.2019 12:00,In Port,NOON,0,0,24,24,24,,,,,,,,,8,8,8,0,,,34,33,,,20,,,,,,,,,,,,,,,,,,,10249,0,0,0,,,3235.6,,,5.19,4.77,,,4.23,3.89,0.96,0.88,,,,,5.19,5.19,0,0,0,0,0,0,0,0,0,0,0,,264.5,,243.3,16.2,0,13.2,3,0,0,0,,666,,15992,15192,,,,633,,,,,,,,,1265.14,178,885.27,,,,,,379.87,,,,,,,4394,,4394,,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,11,,,,,,80.4,43.6,98.4,1
56,12.02.2019 07:00,12.02.2019 12:00,15.02.2019 03:00,15.02.2019 08:00,In Port,NOON,0,0,23.8,23.8,23.8,,,,,,,,,7.75,8.25,8,0.5,,,34,33,,,20,,,,,,,,,,,,,,,,,,,10249,0,0,0,,,3235.6,,,4.67,4.29,,,3.71,3.41,0.96,0.88,,,,,4.67,4.67,0,0,0,0,0,0,0,0,0,0,0,,247.5,,227.6,14.5,0,11.6,3,0,0,0,,630,,14987,14238,,,,598,,,,,,,,,1270.33,189,890.46,,,,,,379.87,,,,,,,4454,,4454,,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,4,,,,,,80.4,43.6,100,1
